-0.085031,-0.029972,0.089571,0.070531,-0.042939,-0.053082,0.079844,0.001544,-0.021578,-0.028565,-0.010546,0.033388,0.129284,-0.033896,-0.021507,0.042549,0.106941,-0.048775,0.013437,-0.014136,0.018152,-0.058605,-0.044739,0.052949,0.008188,0.000359,-0.011673,0.053208,-0.086932,0.000119
-0.075744,-0.029520,0.094860,0.162174,-0.022466,0.020391,0.033193,0.029533,-0.009012,0.012673,-0.020575,-0.086899,0.078303,0.039925,0.035230,-0.019592,0.052858,-0.028502,0.037732,-0.092572,0.079197,0.030409,0.058365,-0.149811,0.020580,-0.003042,0.108743,0.085484,-0.029804,-0.041407
0.011789,0.092567,0.014747,0.159972,0.018330,0.062748,-0.029875,-0.098930,0.059680,0.051129,0.054993,0.034354,0.165528,0.019298,0.019363,0.083041,-0.030317,0.032423,0.002108,0.019036,0.003597,0.057310,0.139594,-0.096400,-0.162610,0.030015,0.106578,0.057227,-0.010854,-0.033626
-0.032147,-0.035668,0.064097,0.041113,-0.053286,-0.082453,0.082520,0.033667,0.077968,0.019377,0.059705,0.095862,0.117699,0.077174,-0.039218,-0.052616,0.084366,0.006624,-0.046776,0.042443,0.041970,-0.034684,-0.027374,0.005808,-0.109790,0.051695,0.073142,0.051084,0.024274,-0.066017
-0.084609,-0.055503,-0.008380,0.001523,-0.064338,0.053546,-0.042142,0.049123,0.004078,0.013398,0.063565,-0.019807,-0.053897,-0.074549,0.003908,0.029609,-0.009995,-0.050780,0.000391,-0.075971,0.017544,0.050921,-0.000261,-0.013501,-0.018175,-0.078353,0.036315,0.062657,-0.042367,0.038496
0.081154,0.043414,0.059691,-0.052667,0.059132,0.084222,-0.045992,0.071025,0.068020,0.060871,-0.079564,-0.021424,0.076536,-0.032881,0.043624,0.032837,0.052467,-0.076410,0.075892,-0.030045,0.073317,0.051573,-0.014257,-0.073830,0.045234,-0.025042,-0.043525,0.008103,0.063035,-0.015114
0.042403,-0.045432,0.076767,0.008269,-0.048303,-0.039980,-0.030608,-0.051528,-0.075451,0.020130,-0.000010,0.026391,-0.016588,0.040272,-0.076948,-0.004078,-0.032767,-0.051667,0.050606,-0.021913,-0.012934,0.007593,0.042225,0.024604,0.009221,0.061158,0.033162,-0.039247,0.004179,-0.050034
0.084382,-0.015628,0.048539,0.074770,0.056233,-0.056342,-0.055728,-0.017030,0.053764,0.082582,0.063330,0.044465,-0.076320,0.084328,0.035621,0.000146,0.050924,0.025350,-0.005804,0.059779,-0.050093,0.038662,0.038132,0.078283,0.082312,0.035754,-0.000676,-0.009391,0.026385,0.082127
-0.045246,-0.061332,0.046597,0.049575,-0.028301,0.031077,0.076366,0.033496,0.078941,-0.047367,0.083616,-0.036147,0.000102,0.015849,-0.036894,0.000002,0.025910,0.056349,0.064533,-0.079676,-0.025868,-0.003368,-0.069810,-0.067422,0.035702,-0.032712,-0.067718,-0.023695,0.058204,-0.083424
-0.050641,0.010598,-0.062806,-0.023588,-0.074053,-0.000262,-0.082622,0.025151,-0.050069,0.071755,0.079480,-0.030085,-0.028518,-0.064035,-0.064429,-0.060424,-0.072847,-0.037637,-0.067438,0.069605,-0.016586,0.040804,0.067905,0.039547,-0.067210,-0.026614,-0.050229,-0.015633,0.063533,-0.033066
-0.074631,-0.055457,0.042229,-0.030052,-0.009951,-0.062651,0.026021,-0.061705,-0.034911,0.021924,0.031484,-0.076010,0.031789,0.080690,0.048257,0.073471,0.000994,0.070407,-0.074946,-0.069892,-0.053418,-0.018455,0.000225,-0.048738,0.052724,0.016243,-0.004177,-0.022750,0.017044,0.077098
0.027700,-0.022922,-0.041572,-0.017677,0.069735,0.079564,-0.016790,-0.081350,0.035486,0.006871,0.032097,0.045929,-0.036510,-0.003774,0.007168,0.040790,-0.038321,0.045041,-0.017655,0.070956,-0.071712,-0.018126,-0.061114,0.085255,-0.032569,-0.030944,0.021700,0.020735,-0.017499,0.012299
-0.046674,0.039659,0.076929,0.020409,-0.021190,-0.016667,0.020044,-0.040527,-0.007063,0.056193,0.038990,-0.045730,-0.006538,-0.034586,0.049303,0.018027,0.016256,-0.022291,0.003890,-0.079578,0.070698,0.020566,-0.000387,0.025153,-0.079805,-0.025212,-0.018689,0.023813,0.047020,-0.062032
0.062472,0.078837,0.018215,0.072958,-0.038840,-0.002911,-0.011901,0.060044,0.014786,0.010519,0.080811,-0.064883,0.072987,-0.002916,-0.038461,-0.000977,0.013382,0.064953,0.073383,0.017980,-0.015815,-0.078459,-0.013393,-0.055448,0.080388,0.078309,-0.024255,-0.030748,-0.033221,-0.040539
-0.036863,0.054347,0.024561,0.005020,0.065129,0.031317,0.078222,0.066674,-0.078859,-0.083123,0.026307,0.072279,0.029599,-0.077284,-0.015629,-0.081523,-0.015433,0.001361,0.047000,0.056387,0.076381,0.057367,0.080730,0.058843,-0.022729,0.047663,0.013379,-0.051011,-0.081259,-0.064875
0.070793,-0.055780,-0.058766,0.035742,0.023149,0.055732,0.052599,-0.076544,-0.052370,-0.037408,0.049275,-0.021452,0.026471,0.066705,-0.084804,0.038454,-0.043152,-0.084811,-0.007593,-0.081741,0.053539,-0.073378,0.039726,0.069004,0.035991,0.025859,0.006684,0.067126,-0.057354,-0.014193
0.057232,-0.077363,0.009532,0.062120,-0.069484,-0.048226,-0.006796,0.002748,0.009082,0.071098,-0.040537,-0.053683,-0.071751,-0.055982,0.060269,-0.032626,-0.019399,0.062956,0.024988,0.005433,0.064459,0.073947,-0.009995,0.001257,0.050418,0.058662,0.018367,0.050290,-0.003714,-0.064694
0.055310,0.004551,0.055694,0.008634,0.076201,-0.070862,0.034508,0.022239,0.074196,0.007308,-0.067885,0.022092,-0.004394,-0.042739,0.045573,0.026896,-0.049955,-0.034718,-0.029847,-0.068305,-0.022832,0.027497,0.016892,0.067514,-0.008840,0.070770,0.044714,0.047136,-0.019742,-0.077406
-0.032873,0.039614,-0.039347,-0.009596,-0.082462,0.077283,-0.018188,-0.058787,-0.067838,-0.080771,-0.032455,-0.008212,0.081288,-0.011678,0.085527,-0.071905,0.007469,-0.003690,-0.074126,0.002247,-0.026442,0.068714,-0.035700,-0.051020,0.039376,0.044225,0.001380,-0.068904,0.037944,0.048881
-0.000472,-0.000070,0.059361,-0.068832,-0.081498,-0.078760,-0.019926,-0.085323,0.050124,0.032894,0.020259,0.078177,0.067534,0.026098,0.042137,-0.034869,-0.038616,0.082806,-0.032114,0.002684,0.024301,-0.070147,0.052903,0.034782,-0.014056,0.036879,0.083394,-0.048972,-0.045023,-0.033138
-0.025381,0.097939,0.053195,0.048249,0.028837,-0.080853,0.044436,0.076102,-0.030294,-0.088590,-0.089251,-0.042792,-0.059756,-0.038461,-0.008913,-0.095156,-0.035683,-0.128744,0.023787,-0.012233,-0.034504,0.102324,0.030436,0.076483,-0.002009,-0.028147,0.052202,0.105084,-0.008810,-0.099781
-0.035480,0.123291,-0.019554,-0.071493,-0.078771,-0.059449,-0.060510,-0.008413,-0.023504,-0.106536,-0.119402,-0.036904,0.019383,0.033754,0.077284,0.020552,0.103724,-0.004543,0.085164,0.007405,0.008786,0.007552,0.007800,-0.071436,0.005132,0.119252,0.126800,0.020960,-0.047183,0.008805
-0.098093,0.189341,0.044815,-0.030747,-0.057084,-0.107098,0.061104,0.071732,-0.014403,-0.041749,-0.197157,-0.141102,0.133703,0.100031,-0.130300,-0.082116,-0.058928,-0.142450,0.152201,-0.049038,-0.070841,0.047632,-0.032725,-0.118226,0.182285,0.055522,0.206716,0.060125,-0.017679,-0.159618
-0.148436,0.214929,0.005590,0.137754,-0.028367,-0.153183,-0.072176,0.150929,-0.126908,-0.048465,-0.237509,-0.133145,0.058321,0.113413,-0.039517,-0.208791,0.103633,-0.182221,0.279101,-0.028065,0.031425,0.109290,0.064196,-0.084199,0.158255,0.032935,0.233700,0.184085,-0.090465,-0.075135
-0.040647,0.074479,0.034110,0.142627,0.063084,-0.091859,-0.025229,0.123097,-0.043924,-0.031314,-0.090153,-0.115238,0.014436,0.124713,-0.012465,-0.110201,0.052997,-0.202544,0.114058,-0.076646,0.110653,-0.039235,-0.070945,0.105864,0.183308,-0.071115,0.167833,0.147954,-0.101295,-0.146295
-0.137833,0.234764,0.085565,0.152522,0.121259,-0.125669,0.004986,0.088655,-0.092213,-0.068644,-0.158693,-0.227711,0.028325,0.128219,0.010780,-0.052777,0.059792,-0.184330,0.160191,-0.035014,-0.030963,-0.007087,0.084111,0.015662,0.261642,-0.014594,0.246720,0.216103,-0.228018,-0.098982
-0.064109,0.184537,0.081878,0.154598,-0.066430,-0.100059,-0.084829,-0.002175,-0.175437,-0.194168,-0.061022,-0.226639,0.104442,0.070792,0.170421,-0.187901,0.108547,-0.296572,0.277558,-0.281722,0.021786,0.058100,0.009115,0.102505,0.426873,0.040172,0.256325,0.188998,-0.234846,-0.133561
-0.068321,0.112557,0.062939,0.109203,0.063508,-0.038879,-0.068020,0.151981,0.125783,-0.193155,-0.021918,-0.273533,0.017933,0.079236,-0.058369,0.102241,0.116851,-0.198825,0.012450,0.015192,-0.045447,0.066941,0.223721,-0.137635,0.323604,0.230502,0.178654,-0.051878,-0.024644,-0.114970
-0.140854,0.143419,0.057240,0.132380,-0.005634,-0.003212,-0.001345,0.264598,0.035438,-0.310388,-0.046388,-0.370736,0.011557,0.091263,-0.115912,-0.044966,0.161081,-0.151340,0.054534,0.022943,-0.032424,0.148288,0.235150,-0.105360,0.434584,0.122498,0.162151,-0.100040,-0.086230,-0.107199
-0.262465,0.054762,0.112774,0.022069,0.095864,-0.079041,-0.061905,0.262070,0.047575,-0.394407,-0.132243,-0.325063,-0.011321,0.049143,0.002390,-0.013654,0.199600,-0.210653,0.149503,-0.014674,-0.038024,0.195713,0.212275,-0.084409,0.376443,0.250619,0.256987,0.032551,-0.103617,-0.238826
-0.290717,0.037656,0.158465,-0.070286,-0.008095,-0.067571,-0.051779,-0.069325,-0.157929,0.107356,-0.005852,-0.074277,0.036059,-0.115684,-0.058086,-0.053835,0.045146,0.050465,-0.079900,0.100499,-0.030989,-0.014978,-0.167517,-0.085249,0.032215,0.170532,0.007358,0.027551,-0.180236,-0.213327
-0.230965,0.414888,0.104293,0.167481,-0.053810,-0.217311,-0.136525,0.091685,0.139469,0.110691,-0.142315,-0.169683,-0.041820,0.100908,-0.061601,0.015970,-0.054040,-0.219736,-0.106782,0.103397,0.019947,0.170848,-0.045513,-0.218422,0.530032,0.139836,0.075560,0.288980,-0.091340,-0.309156
-0.117408,0.263154,0.250945,0.202948,0.046999,-0.222482,-0.128000,0.043177,0.078513,-0.053261,0.050502,-0.054967,-0.015113,0.303758,0.042433,0.201656,-0.222659,-0.233481,-0.170436,0.267599,-0.039453,0.178399,0.146852,-0.189217,0.300513,0.010452,0.211472,0.148211,-0.103307,-0.272107
-0.134182,0.377438,0.277762,0.189148,-0.077111,-0.126855,-0.037802,0.106566,0.061692,-0.191643,-0.051845,-0.226628,0.080785,0.221356,0.061565,0.179521,-0.211197,-0.309897,-0.045230,0.026926,0.066647,0.269897,0.315287,-0.117089,0.513728,0.176551,0.411895,0.159274,-0.107015,-0.291644
-0.157010,0.353285,0.117296,-0.180638,0.007392,0.006940,-0.074573,0.348624,-0.195876,-0.223230,-0.331676,-0.313256,0.005394,0.071260,0.082779,-0.181342,0.098833,-0.369736,0.200417,-0.259215,0.020766,0.359942,0.029152,0.137560,0.209404,0.194415,0.490105,0.240051,0.018251,-0.391568
-0.116186,0.286133,0.136716,-0.037255,-0.057926,-0.046037,-0.023510,0.415454,-0.078433,-0.285066,-0.260299,-0.314349,0.099021,0.075290,0.049989,-0.342880,0.207750,-0.263557,0.319671,-0.303906,-0.001955,0.384785,0.027844,0.063265,0.262623,0.231245,0.356281,0.168742,-0.062291,-0.252004
-0.213184,0.267391,0.092331,-0.024968,0.024536,-0.077249,-0.107729,0.280691,0.117513,-0.209125,-0.386087,-0.356024,0.113327,0.120359,-0.002689,-0.178472,0.264202,-0.280136,0.229360,-0.286633,-0.015242,0.374264,0.080608,0.076595,0.155491,0.179136,0.330081,0.308301,-0.121148,-0.197245
-0.141267,0.179833,-0.021170,-0.062059,0.069095,0.021622,-0.058396,0.237497,-0.122815,-0.224621,-0.259796,-0.285207,0.010542,0.144407,0.005180,-0.176954,0.255693,-0.278767,0.308150,-0.192198,0.007174,0.195992,0.052824,0.015933,0.080784,0.157120,0.197730,0.191701,-0.031186,-0.117962
-0.047058,0.143231,0.154531,0.071995,-0.022615,-0.101629,0.051361,0.269509,-0.058941,-0.079413,-0.146549,-0.172651,0.096997,0.120247,-0.115255,-0.133417,0.130987,-0.232180,0.200569,-0.133561,-0.080423,0.061878,0.059075,0.012604,0.064227,0.029806,0.256728,0.043178,-0.101538,-0.045842
0.029229,0.079216,0.091751,0.080648,0.007110,-0.059545,-0.050462,0.089318,-0.015627,-0.070003,-0.093543,-0.182552,0.087068,0.154344,-0.049109,-0.126846,0.161022,-0.097894,0.289405,-0.126465,0.036868,0.094849,0.017611,-0.202115,0.136641,0.096505,0.230701,-0.021304,-0.088899,-0.100216
-0.046432,0.015586,-0.057386,0.012864,-0.083993,0.038677,-0.037387,-0.025541,0.025556,0.030929,0.041879,-0.006861,-0.013343,-0.067051,-0.036276,-0.020865,-0.012685,0.041793,-0.065064,-0.016749,-0.015604,0.004055,0.002409,0.006084,0.038782,0.054938,0.023435,-0.065090,-0.034533,-0.071036
0.044604,0.042663,-0.078304,-0.081046,-0.056268,-0.067464,0.083479,-0.074851,-0.012484,-0.076425,-0.041758,-0.035162,-0.013313,-0.049652,0.062231,0.051430,0.074323,0.084838,0.033761,-0.020755,-0.014192,-0.028068,0.024423,-0.011064,0.069470,-0.060368,-0.056975,-0.038995,0.072794,0.029088
-0.008256,0.051973,0.003199,-0.071495,-0.060205,-0.065904,0.083765,-0.038249,-0.053514,0.000226,-0.046051,0.019740,-0.004722,-0.017423,0.051152,-0.023427,0.064428,-0.005209,0.060219,-0.019736,-0.083482,-0.052077,0.038715,0.048413,0.077603,-0.063113,-0.055133,0.063337,-0.063274,-0.068026
0.016291,-0.062068,-0.074820,0.061275,0.061925,-0.055495,0.083662,0.000603,0.051605,0.030881,-0.050604,-0.019226,0.014390,-0.083908,-0.059609,0.053041,-0.024823,-0.085596,-0.072018,-0.085594,0.053009,-0.017086,-0.033273,0.048409,0.036388,0.013802,-0.049233,0.021433,0.040132,-0.019563
0.060716,-0.007632,-0.049510,0.010192,-0.005435,0.074862,0.032200,0.041580,-0.056784,0.060539,0.038120,0.006717,-0.012413,-0.024092,0.032093,0.043125,0.050127,-0.065208,0.004631,0.004442,-0.042457,-0.032364,0.067260,-0.000870,-0.024316,0.041665,-0.014305,0.033939,0.021472,0.044308
-0.073990,-0.070156,0.025851,0.061458,0.051934,0.031177,-0.058791,0.008617,-0.074855,-0.066688,0.007328,0.036380,-0.035162,0.052727,-0.057260,-0.075779,0.038554,-0.013736,0.031053,-0.012018,-0.073801,-0.023905,-0.051886,0.081330,0.028755,-0.038535,0.005065,0.067355,-0.061333,0.006217
-0.065927,0.009506,0.097302,0.046871,-0.031084,-0.066755,0.038035,0.094350,0.052660,-0.004631,-0.005068,-0.035175,-0.014055,-0.055750,-0.036371,-0.051456,-0.081323,0.052099,0.039200,-0.037332,-0.015983,-0.036637,0.026506,-0.023203,0.084587,-0.013160,0.073190,-0.003458,0.046809,-0.010262
0.062529,0.171248,0.023149,0.163003,0.016681,0.010896,-0.043943,0.123066,0.124289,-0.005346,-0.107936,-0.136573,-0.026069,0.051051,-0.137817,0.167126,-0.038435,-0.113036,-0.066449,0.010604,0.038596,0.012896,0.113515,-0.126679,-0.015986,0.076104,0.085753,-0.079860,-0.102202,-0.154129
-0.085774,0.251469,-0.096465,0.184228,0.015382,-0.114386,-0.011707,0.125779,0.108434,-0.240003,-0.219085,-0.241005,-0.201902,0.147456,-0.071785,0.088683,0.007781,-0.227923,0.025161,0.026688,0.049902,0.151728,0.194077,-0.025056,0.228179,0.129489,0.091300,-0.077772,0.063655,-0.126754
-0.198361,0.194057,0.089539,0.008669,0.026501,0.042933,-0.051216,0.188062,-0.178731,-0.189490,0.092681,-0.205412,0.124987,0.050186,0.190998,-0.165301,0.117563,-0.102502,0.153065,-0.073099,-0.117537,0.197024,-0.107748,0.199363,0.205466,0.085665,0.139167,0.155217,-0.064372,-0.175353
-0.186595,0.123996,0.184011,-0.046943,0.108688,-0.020126,-0.037882,0.220276,-0.091768,-0.116643,-0.057883,-0.136953,0.126843,0.144575,0.172620,-0.253850,0.045184,-0.203401,0.206740,-0.041678,-0.024186,0.015373,0.111367,0.101350,0.126019,-0.001531,0.207223,0.109947,-0.112267,-0.184239
-0.279487,0.240618,0.115581,0.065527,-0.035189,0.011554,-0.028014,0.261615,0.044937,-0.175712,-0.147912,-0.267610,0.125580,0.051347,0.010864,-0.138802,-0.135384,-0.179557,0.152881,-0.053102,-0.089873,0.136455,0.077125,-0.066447,0.251566,0.176041,0.252309,0.087060,0.037715,-0.152849
-0.320288,0.167219,0.209565,0.016785,0.036102,-0.046697,0.059845,0.055478,-0.088399,-0.130887,-0.073061,-0.373878,0.249861,0.154378,0.101820,0.008265,-0.165038,-0.321396,-0.011093,0.094162,0.110353,0.020419,0.080816,-0.011679,0.176975,-0.003906,0.287813,0.248030,-0.126198,-0.192694
-0.171606,0.178700,0.186475,-0.122722,-0.124596,-0.175958,0.016444,0.020149,0.015670,0.059101,0.082051,-0.434737,0.210983,0.237655,0.162912,0.257475,-0.224803,-0.202756,-0.005228,0.077346,0.018531,-0.095588,0.224503,-0.045038,0.137426,-0.031340,0.187712,0.235757,0.011923,-0.065072
-0.115339,0.338564,0.275633,-0.113865,-0.152517,-0.115707,-0.066696,-0.013079,0.024829,-0.032588,0.267306,-0.390697,0.310908,0.461852,0.186019,0.264809,-0.118832,-0.233529,0.013686,-0.048031,-0.050487,-0.186480,0.368523,0.034007,0.132036,0.014238,0.421421,0.382743,-0.130349,-0.112506
-0.090019,0.437028,0.165168,-0.079222,-0.017472,-0.139403,-0.158797,0.183806,0.035302,0.011973,0.206723,-0.488388,0.151100,0.438910,0.206568,0.201155,-0.150209,-0.418144,0.076251,-0.085462,0.037937,-0.129532,0.336529,0.089245,0.043216,0.131306,0.534810,0.263585,-0.210908,-0.288724
-0.165010,0.299953,0.189885,0.069292,-0.112664,-0.145111,-0.077219,0.049206,-0.001311,0.049449,0.074038,-0.300643,0.267002,0.338956,0.264405,0.177813,-0.029136,-0.540027,0.097582,-0.042972,0.083531,-0.137084,0.160664,0.053057,0.066481,0.059576,0.253634,0.217394,-0.197834,-0.225272
-0.396477,0.309713,0.169664,0.078245,0.007771,-0.022747,0.171062,-0.105540,-0.145129,0.168343,-0.054914,-0.233462,0.202529,0.037005,0.196815,-0.164503,-0.030740,-0.427923,0.170293,-0.086500,0.087183,-0.038526,-0.035619,-0.141192,0.201141,-0.017428,0.017805,0.294168,-0.285916,-0.305131
-0.411831,0.268381,0.288162,0.011817,0.065211,-0.101732,0.189793,-0.007184,-0.252406,0.060342,0.070931,-0.133803,0.116929,0.200591,0.255263,-0.111003,0.002356,-0.413298,0.072073,-0.077094,0.045023,-0.076512,0.015460,0.078272,0.248505,-0.055267,0.211387,0.091074,-0.359675,-0.218316
-0.356014,0.486932,0.161383,-0.056807,0.115526,-0.045879,0.052526,0.028247,-0.215247,0.137143,-0.156269,-0.181864,0.174966,0.009268,0.199534,-0.171996,-0.065580,-0.565505,0.129304,-0.249439,0.000860,0.112522,-0.052164,0.005882,0.195103,0.035784,0.111944,0.252199,-0.224977,-0.265483
-0.346919,0.327242,0.233601,-0.014795,0.124109,-0.245189,0.055565,-0.070374,-0.122277,0.151695,-0.100348,-0.088518,0.220309,-0.087380,0.197483,-0.146167,-0.115241,-0.394104,0.014278,-0.249192,0.091002,0.363991,0.044851,-0.104233,0.166342,0.083392,0.008834,0.235739,-0.130903,-0.063721
-0.240736,0.119975,0.207498,-0.296850,0.046841,-0.155239,-0.063568,-0.059291,-0.168865,-0.005770,-0.025061,0.030840,0.317057,-0.071037,0.286901,0.004901,-0.023970,-0.199706,0.195447,-0.142131,-0.041080,0.269500,-0.062919,-0.092457,0.030880,0.004020,0.076028,0.164115,-0.106143,0.001279
-0.230025,0.138927,0.298008,-0.188925,0.095729,-0.234809,-0.044460,-0.015624,-0.120288,0.073664,-0.191469,0.047530,0.317313,-0.114065,0.046632,-0.111068,0.107376,-0.118629,0.163185,-0.001997,-0.049423,0.441251,0.011706,-0.099148,-0.025838,0.015867,0.051543,0.250911,0.011899,0.067370
-0.117595,0.252251,0.162546,-0.343076,0.132009,-0.122598,-0.086361,0.114886,-0.105411,0.058605,-0.117116,-0.168492,0.185746,-0.113617,0.227597,-0.132175,0.372945,-0.357145,0.183819,-0.252729,0.024130,0.497682,-0.071686,-0.084174,-0.069564,0.077026,0.123831,0.425132,0.096832,0.067195
-0.001520,0.162440,0.206544,-0.256527,0.168274,-0.117801,-0.047823,0.045329,-0.043915,-0.030278,-0.170675,-0.253556,0.432926,-0.078755,0.133970,-0.034947,0.579850,-0.368372,0.178302,-0.373325,0.154181,0.463369,0.044177,-0.037768,0.092540,-0.090629,-0.007083,0.251427,-0.053622,-0.093793
-0.123974,0.295098,0.200450,-0.309747,0.071688,-0.021555,-0.073383,0.085318,-0.012596,-0.091095,-0.136303,-0.240162,0.253594,0.123460,0.139296,-0.118686,0.346611,-0.467486,0.192792,-0.297153,0.069111,0.395197,0.260316,0.002525,0.006369,-0.039628,0.031982,0.023612,0.040208,-0.155240
-0.143078,0.161581,0.122982,-0.364371,-0.020078,-0.085304,0.069325,0.179523,-0.012601,-0.262023,-0.192212,-0.324452,0.243866,0.055081,0.047029,-0.244621,0.328657,-0.345289,0.279844,-0.355971,-0.006923,0.350993,0.174451,0.118588,0.067051,0.050855,0.182076,-0.076127,-0.051878,-0.220587
-0.135586,0.200384,0.069153,-0.192480,-0.090525,-0.152200,-0.015059,0.106523,0.041064,-0.030842,-0.241856,-0.236125,0.260871,0.145072,-0.116341,0.071942,0.109710,-0.262566,0.079668,-0.313773,-0.043461,0.311522,0.217644,-0.119135,0.096415,0.001149,0.133596,-0.022779,-0.114052,-0.056847
0.041024,0.256831,0.237577,0.104615,-0.023063,0.033666,0.028187,0.077604,0.109228,-0.182401,-0.023734,-0.091688,0.241624,0.163484,-0.029326,0.190385,-0.091561,-0.253956,-0.058587,-0.015963,-0.052206,-0.034051,0.062786,-0.113026,-0.023501,-0.035583,0.131783,0.003553,-0.044681,-0.195884
0.048183,-0.004032,0.194200,0.063036,-0.081821,-0.124956,-0.041290,-0.106617,0.116722,-0.052160,0.113601,0.074235,0.149349,0.053787,-0.042243,0.114431,-0.080961,-0.189591,-0.053701,0.009047,0.019080,-0.025364,0.105460,-0.087456,-0.065207,0.028598,0.004182,0.034720,0.075191,0.033137
0.015191,-0.083092,-0.005361,-0.067088,0.079342,0.015579,0.040432,0.074088,-0.027284,0.024679,0.042141,-0.084402,0.008994,-0.052591,-0.022722,-0.048975,-0.016954,-0.022784,-0.037452,0.048129,-0.000017,-0.064243,-0.013328,0.042713,-0.025782,-0.008172,-0.083799,0.077918,-0.032872,0.068477
0.050682,-0.079413,0.039874,-0.005995,0.069752,0.027052,-0.056219,0.055341,-0.016695,0.034260,0.032894,-0.015844,-0.046632,-0.066403,-0.067305,-0.051811,0.009499,-0.069711,-0.070561,0.056770,0.003438,-0.057359,-0.033098,0.065569,-0.068845,0.039362,-0.034261,0.017702,-0.018655,-0.041943
-0.015141,0.051636,0.036582,-0.084675,-0.076212,-0.007580,-0.045453,0.054967,-0.006039,0.045104,-0.050878,-0.052610,0.075337,-0.059399,0.081088,0.039618,-0.014331,-0.042562,0.067444,-0.063153,0.077004,0.037422,0.065613,0.033550,-0.073320,0.080544,0.021645,-0.035169,-0.056729,0.072735
